song_link,song,lyrics,artist_name,Verbs,Nouns,Adverbs,Corpus
/lyric/31771366/Taylor+Swift/Tim+McGraw,Tim McGraw,"He said the way my blue eyes shined
Put those Georgia stars to shame that night
I said: ""That's a lie.""
Just a boy in a Chevy truck
That had a tendency of gettin' stuck
On back roads at night
And I was right there beside him all summer long
And then the time we woke up to find that summer had gone

[Chorus]
But when you think ""Tim McGraw""
I hope you think my favorite song
The one we danced to all night long
The moon like a spotlight on the lake
When you think happiness
I hope you think ""that little black dress""
Think of my head on your chest
And my old faded blue jeans
When you think Tim McGraw
I hope you think of me

September saw a month of tears
And thankin' God that you weren't here
To see me like that
But in a box beneath my bed
Is a letter that you never read
From three summers back
It's hard not to find it all a little bitter sweet
And lookin' back on all of that, it's nice to believe

[Chorus]

And I'm back for the first time since then
I'm standin' on your street
And there's a letter left on your doorstep
And the first thing that you'll read

Is when you think ""Tim McGraw""
I hope you think my favorite song
Someday you'll turn your radio on
I hope it takes you back to that place
When you think happiness
I hope you think ""that little black dress""
Think of my head on your chest
And my old faded blue jeans
When you think Tim McGraw
I hope you think of me

Oh, think of me
Mmm

You said the way my blue eyes shined
Put those Georgia stars to shame that night
I said, ""That's a lie.""",Taylor_Swift,say shine put say wake find go think hope think dance think hope think think think hope think see see read find believe leave will read think hope think will turn hope take think hope think think think hope think think say shine put say,way eye star shame night lie boy truck tendency gettin road night summer time summer song one night moon spotlight lake happiness dress head chest jean month tear box bed letter summer time street letter doorstep thing song radio place happiness dress head chest jean way eye star shame night lie,just right there long then when long when when here never back back back then when someday back when when,say way blue eye shine Georgia star shame night say lie boy Chevy truck tendency gettin stuck road night right summer long time wake find summer go Chorus think Tim McGraw hope think favorite song dance night long moon like spotlight lake think happiness hope think little black dress think head chest old faded blue jean think Tim McGraw hope think September see month tear thankin God like box beneath bed letter read summer hard find little bitter sweet lookin nice believe Chorus time standin street letter leave doorstep thing read think Tim McGraw hope think favorite song someday turn radio hope take place think happiness hope think little black dress think head chest old faded blue jean think Tim McGraw hope think oh think mmm say way blue eye shine Georgia star shame night say lie 
/lyric/17103554/Taylor+Swift/The+Way+I+Loved+You,The Way I Loved You,"He is sensible and so incredible
And all my single friends are jealous.
He says everything I need to hear
And it's like I couldn't ask for anything better.
He opens up my door and
I get into his car and he says
You look beautiful tonight.
And I feel perfectly fine.

But I miss screamin' and fightin' and kissin' in the rain
And its 2am and I'm cursin' your name.
You're so in love that you act insane
And that's the way I loved you.
Breakin' down and comin' undone
It's a roller coaster kinda rush.
And I never knew I could feel that much.
And that's the way I loved you.

He respects my space
And never makes me wait
And he calls exactly when he says he will.
He's close to my mother
Talks business with my father.
He's charming and endearing
And I'm comfortable.

But I miss screamin' and fightin' and kissin' in the rain
And it's 2am and I'm cursin' your name.
You're so in love that you act insane
And that's the way I loved you.
Breakin' down and comin' undone
It's a roller coaster kinda rush.
And I never knew I could feel that much.
And that's the way I loved you.

He can't see the smile I'm fakin'.
And my hearts not breakin'
Cause I'm not feelin' anything at all.
And you were wild and crazy.
Just so frustrating, intoxicating, complicated,
Got away like some mistake.

And now I,
I miss screamin', and fightin', and kissin' in the rain
It's 2am and I'm cursin' your name.
I'm so in love that I acted insane.
And that's the way I loved you.
Breakin' down and comin' undone
It's a roller coaster kinda rush.
And I never knew I could feel that much.
And that's the way I loved you.

And that's the way I loved you.
Never knew I could feel that much.
And that's the way I loved you.",Taylor_Swift,say need hear could ask open get say look feel miss kissin act love breakin comin rush know could feel love respect make wait call say will miss kissin act love breakin comin rush know could feel love can see get miss act love breakin comin rush know could feel love love know could feel love,friend door car tonight rain a.m. name love way undone roller coaster way space mother talk business father rain a.m. name love way undone roller coaster way smile fakin heart mistake rain a.m. name love way undone roller coaster way way way,so perfectly so down kinda never that never exactly when so down kinda never that at all just so away now so down kinda never that never that,sensible incredible single friend jealous say need hear like ask well open door car say look beautiful tonight feel perfectly fine miss screamin fightin kissin rain 2 cursin love act insane way love breakin comin undone roller coaster kinda rush know feel way love respect space make wait call exactly say close mother talk business father charming endearing comfortable miss screamin fightin kissin rain 2 cursin love act insane way love breakin comin undone roller coaster kinda rush know feel way love smile fakin heart breakin cause feelin wild crazy frustrating intoxicating complicated get away like mistake miss screamin fightin kissin rain 2 cursin love act insane way love breakin comin undone roller coaster kinda rush know feel way love way love know feel way love 
/lyric/14878432/Taylor+Swift/Beautiful+Eyes,Beautiful Eyes,"Your beautiful eyes
Stare right into my eyes
And sometimes 
I think of you late at night, I don't know why
I wanna be somewhere where you are
I wanna be where

You're here, your eyes are looking into mine
So baby, make me fly
My heart has never felt this way before
I'm looking through your
I'm looking through your eyes

I wake up, I'm alive
In only a little while, I'll cry
'Cause you're my lullaby
So baby come hold me tight 'cause I-I
I wanna be everything you need
I wanna be where

You're here, your eyes are looking into mine
So baby, make me fly
My heart has never felt this way before
I'm looking through your
I'm looking through your eyes

Just as long as you're mine
I'll be your everything tonight
Let me love you, kiss you
Oh baby let me miss you, let me see your
Dream about, dream about
Dream about your eyes!
Eyes, eyes, beautiful eyes",Taylor_Swift,stare think know wanna wanna look make fly feel look look wake will cry because come hold wanna need wanna look make fly feel look look will let love kiss let miss let see dream,eye eye night eye mine baby heart way eye while lullaby baby eye mine baby heart way eye tonight baby dream dream eye eye eye eye,right sometimes late why somewhere where where here so never before only where here so never before just as long about,beautiful eye stare right eye think late night know wanna wanna eye look baby fly heart feel way look look eye wake alive little cry because lullaby baby come hold tight because wanna need wanna eye look baby fly heart feel way look look eye long tonight let love kiss oh baby let miss let dream dream dream eye eye eye beautiful eye
/lyric/14878433/Taylor+Swift/Should%27ve+Said+No+%5BAlternate+Version%5D,Should've Said No [Alternate Version],"It's strange to think the songs we used to sing
The smiles, the flowers, everything: is gone
Yesterday I found out about you
Even now just looking at you: feels wrong
You say that you'd take it all back, given one chance
It was a moment of weakness and you said yes

[Chorus]
You should've said no, you should've gone home
You should've thought twice before you let it all go
You should've know that word, bout what you did with her
Would get back to me
And I should've been there, in the back of your mind
I shouldn't be asking myself why
You shouldn't be begging for forgiveness at my feet
You should've said no, baby and you might still have me

You can see that I've been crying
And baby you know all the right things: to say
But do you honestly expect me to believe
We could ever be the same
You say that the past is the past, you need one chance
It was a moment of weakness and you said yes

[Chorus]

I can't resist, before you go, tell me this
Was it worth it
Was she worth this

No, no no no

[Chorus]",Taylor_Swift,think use sing go find look feel say 'd take give say should say should go should think let go should know bout Would should should ask should beg should say may can see cry know say expect believe could say need say can resist go tell,song smile flower yesterday chance moment weakness word back mind forgiveness foot baby baby thing past past chance moment weakness,even now just back home twice back there why still honestly ever,strange think song sing smile flower go yesterday find look feel wrong give chance moment weakness say yes Chorus say go home think twice let know word bout mind ask beg forgiveness foot say baby cry baby know right thing honestly expect believe past past need chance moment weakness say yes Chorus resist tell worth worth Chorus 
/lyric/19226584/Taylor+Swift/Picture+To+Burn+%5Bradio%5D,Picture To Burn [radio],"State the obvious, I didn't get my perfect fantasy
I realize you love yourself more than you could ever love me
So go and tell your friends that I'm obsessive and crazy
That's fine, you won't mind if I say
By the way

I hate that stupid old pickup truck you never let me drive
You're a redneck heartbreak who's really bad at lying
So watch me strike a match on all my wasted time
As far as I'm concerned, you're just another picture to burn

There's no time for tears
I'm just sitting here planning my revenge
There's nothing stopping me
From going out with all of your best friends
And if you come around saying sorry to me
My daddy's gonna show you how sorry you'll be

'Cause I hate that stupid old pickup truck you never let me drive
You're a redneck heartbreak who's really bad at lying
So watch me strike a match on all my wasted time
As far as I'm concerned, you're just another picture to burn

And if you're missing me, you'd better keep it to yourself
'Cause coming back around here would be bad for your health

'Cause I hate that stupid old pickup truck you never let me drive
You're a redneck heartbreak who's really bad at lying
So watch me strike a match on all my wasted time
In case you haven't heard
I really, really hate that
Stupid old pickup truck you never let me drive
You're a redneck heartbreak, who's really bad at lying
So watch me strike a match on all my wasted time
As far as I'm concerned, you're just another picture to burn

Burn, burn, burn, baby, burn
You're just another picture to burn
Baby, burn",Taylor_Swift,state realize love could love go tell will mind say hate let drive lie watch strike concern burn sit plan stop go come say show will because hate let drive lie watch strike concern burn miss 'd keep because come would because hate let drive lie watch strike hear hate let drive lie watch strike concern burn burn burn burn burn burn burn,fantasy friend way pickup truck redneck heartbreak match time picture time tear revenge friend daddy go pickup truck redneck heartbreak match time picture health pickup truck redneck heartbreak match time case pickup truck redneck heartbreak match time picture baby picture baby,more ever so never really so as far just just here around how never really so as far just better back around here never really so really really never really so as far just just,state obvious perfect fantasy realize love love tell friend obsessive crazy fine will mind way hate stupid old pickup truck let drive redneck heartbreak bad lie watch strike match wasted time far concern picture burn time tear sit plan revenge stop go good friend come say sorry daddy go to sorry because hate stupid old pickup truck let drive redneck heartbreak bad lie watch strike match wasted time far concern picture burn miss better because come bad health because hate stupid old pickup truck let drive redneck heartbreak bad lie watch strike match wasted time case hear hate stupid old pickup truck let drive redneck heartbreak bad lie watch strike match wasted time far concern picture burn burn burn burn baby burn picture burn baby burn
/lyric/14878436/Taylor+Swift/I%27m+Only+Me+When+I%27m+With+You,I'm Only Me When I'm With You,"Friday night beneath the stars
In a field behind your yard
You and I are painting pictures in the sky
Sometimes we don't say a thing
Just listen to the crickets sing
Everything I need is right here by my side

And I know everything about you
I don't wanna live without you

I'm only up when you're not down
Don't wanna fly if you're still on the ground
It's like no matter what I do
Well, you drive me crazy half the time
The other half I'm only trying
To let you know that what I feel is true
And I'm only me when I'm with you

Just a small-town boy and girl
Living in the crazy world
Trying to figure out what is and isn't true
And I don't try to hide my tears
My secrets or my deepest fears
Through it all nobody gets me like you do

And you know everything about me
You say that you can't live without me

I'm only up when you're not down
Don't wanna fly if you're still on the ground
It's like no matter what I do
Well, you drive me crazy half the time
The other half I'm only trying
To let you know that what I feel is true
And I'm only me when I'm with you

When I'm with anybody else
It's so hard to be myself
And only you can tell

I'm only up when you're not down
Don't wanna fly if you're still on the ground
It's like no matter what I do
Well, you drive me crazy half the time
The other half I'm only trying
To let you know that what I feel is true
And I'm only me when I'm with you",Taylor_Swift,paint say listen sing need know wanna live wanna fly drive try let know feel live try figure try hide get know say can live wanna fly drive try let know feel can tell wanna fly drive try let know feel,night star field yard picture sky thing cricket side ground time half town boy girl world tear secret fear ground time half ground time half,sometimes just here only when down still no matter only only when just only when down still no matter only only when when else so only only when down still no matter only only when,Friday night beneath star field yard paint picture sky thing listen cricket sing need right know wanna live wanna fly ground like matter drive crazy half time half try let know feel true small town boy girl live crazy world try figure true try hide tear secret deep fear get like know live wanna fly ground like matter drive crazy half time half try let know feel true anybody hard tell wanna fly ground like matter drive crazy half time half try let know feel true 
/lyric/19226582/Taylor+Swift/I+Heart+%3F,I Heart ?,"Wish I had concentrated,
They said love was complicated,
But it's something I just fell into.
And it was overrated,
But just look what I created,
I came out alive, but I'm black and blue.
Before you ask me if I'm alright,
Think about what I,
Had to do, yeah

Wake up and smell the break up,
Fix my heart, put on my make-up,
Another mess I didn't plan.
And I'll bet you thought you beat me,
Wish you could only see,
I got an ""I Heart question mark""
Written on the back of my hand!

I'd be fine if you'd just walked by,
But you had to talk about why
You were wrong and I was right.
But I can't believe you made me,
Sit at home and cry like a baby,
Wait right by the phone every night.
And now you ask about you and I,
There's no you and I,
Remember what you put me through,
I had to

Wake up and smell the break up,
Fix my heart, put on my make-up,
Another mess I didn't plan.
And I'll bet you thought you beat me,
Wish you could only see
I got an ""I Heart question mark""
Written on the back of my hand!

And when you're home all alone at night,
You'll still wonder why
You took everything I had, oh baby.
I haven't thought about you and I,
There's no you and I, and I know
Someday you will

Wake up and smell the break up,
Realize that we won't make up,
It didn't go the way you planned.
And you'll know you didn't beat me
When you look down and see
I got an ""I Heart question mark""
Written on the back of my hand!

Written on the back of my hand!
An ""I Heart question mark"", yeah.
Written on the back of my hand!",Taylor_Swift,wish concentrate say fall look create come ask think wake smell fix put plan will bet think beat wish could see get write 'd 'd walk talk can believe make sit cry wait ask remember put wake smell fix put plan will bet think beat wish could see get write will wonder take think know will wake smell realize will make go plan will know beat look see get write write write,love break heart make up mess question mark back hand home baby phone night break heart make up mess question mark back hand night baby break way question mark back hand back hand question mark back hand,just just only just by why right now only when home all still why someday when,wish concentrate say love complicated fall overrated look create come alive black blue ask alright think yeah wake smell break fix heart mess plan bet think beat wish get Heart question mark write hand fine walk talk wrong right believe sit home cry like baby wait right phone night ask remember wake smell break fix heart mess plan bet think beat wish get Heart question mark write hand home night wonder take oh baby think know someday wake smell break realize will way plan know beat look get Heart question mark write hand write hand Heart question mark yeah write hand 
/lyric/14878437/Taylor+Swift/I+Heart%3F,I Heart?,"Wish I had concentrated,
They said love was complicated,
But it's something I just fell into.
And it was overrated,
But just look what I created,
I came out alive, but I'm black and blue.
Before you ask me if I'm alright,
Think about what I,
Had to do, yeah

Wake up and smell the break up,
Fix my heart, put on my make-up,
Another mess I didn't plan.
And I'll bet you thought you beat me,
Wish you could only see,
I got an ""I Heart ?""
Written on the back of my hand!

I'd be fine if you'd just walked by,
But you had to talk about why
You were wrong and I was right.
But I can't believe you made me,
Sit at home and cry like a baby,
Wait right by the phone every night.
And now you ask about you and I,
There's no you and I,
Remember what you put me through,
I had to

Wake up and smell the break up,
Fix my heart, put on my make-up,
Another mess I didn't plan.
And I'll bet you thought you beat me,
Wish you could only see
I got an ""I Heart ?""
Written on the back of my hand!

And when you're home all alone at night,
You'll still wonder why
You took everything I had, oh baby.
I haven't thought about you and I,
There's no you and I, and I know
Someday you will

Wake up and smell the break up,
Realize that we won't make up,
It didn't go the way you planned.
And you'll know you didn't beat me
When you look down and see
I got an ""I Heart ?""
Written on the back of my hand!

Written on the back of my hand!
An ""I Heart ?"", yeah.
Written on the back of my hand!",Taylor_Swift,wish concentrate say fall look create come ask think wake smell fix put plan will bet think beat wish could see get write 'd 'd walk talk can believe make sit cry wait ask remember put wake smell fix put plan will bet think beat wish could see get write will wonder take think know will wake smell realize will make go plan will know beat look see get write write write,love break heart make up mess heart back hand home baby phone night break heart make up mess heart back hand night baby break way heart back hand back hand heart back hand,just just only just by why right now only when home all still why someday when,wish concentrate say love complicated fall overrated look create come alive black blue ask alright think yeah wake smell break fix heart mess plan bet think beat wish get heart write hand fine walk talk wrong right believe sit home cry like baby wait right phone night ask remember wake smell break fix heart mess plan bet think beat wish get heart write hand home night wonder take oh baby think know someday wake smell break realize will way plan know beat look get heart write hand write hand heart yeah write hand 
/lyric/19226566/Taylor+Swift/Tim+Mcgraw+%5BMultimedia+Track%5D,Tim Mcgraw [Multimedia Track],"He said the way my blue eyes shined
Put those Georgia stars to shame that night
I said: ""That's a lie.""
Just a boy in a Chevy truck
That had a tendency of gettin' stuck
On back roads at night
And I was right there beside him all summer long
And then the time we woke up to find that summer had gone

But when you think ""Tim McGraw""
I hope you think my favorite song
The one we danced to all night long
The moon like a spotlight on the lake
When you think happiness
I hope you think ""that little black dress""
Think of my head on your chest
And my old faded blue jeans
When you think Tim McGraw
I hope you think of me

September saw a month of tears
And thankin' God that you weren't here
To see me like that
But in a box beneath my bed
Is a letter that you never read
From three summers back
It's hard not to find it all a little bitter sweet
And lookin' back on all of that, it's nice to believe

But when you think ""Tim McGraw""
I hope you think my favorite song
The one we danced to all night long
The moon like a spotlight on the lake
When you think happiness
I hope you think ""that little black dress""
Think of my head on your chest
And my old faded blue jeans
When you think Tim McGraw
I hope you think of me

And I'm back for the first time since then
I'm standin' on your street
And there's a letter left on your doorstep
And the first thing that you'll read

Is when you think ""Tim McGraw""
I hope you think my favorite song
Someday you'll turn your radio on
I hope it takes you back to that place
When you think happiness
I hope you think ""that little black dress""
Think of my head on your chest
And my old faded blue jeans
When you think Tim McGraw
I hope you think of me

Oh, think of me
Mmm

You said the way my blue eyes shined
Put those Georgia stars to shame that night
I said, ""That's a lie.""",Taylor_Swift,say shine put say wake find go think hope think dance think hope think think think hope think see see read find believe think hope think dance think hope think think think hope think leave will read think hope think will turn hope take think hope think think think hope think think say shine put say,way eye star shame night lie boy truck tendency gettin road night summer time summer song one night moon spotlight lake happiness dress head chest jean month tear box bed letter summer song one night moon spotlight lake happiness dress head chest jean time street letter doorstep thing song radio place happiness dress head chest jean way eye star shame night lie,just right there long then when long when when here never back back when long when when back then when someday back when when,say way blue eye shine Georgia star shame night say lie boy Chevy truck tendency gettin stuck road night right summer long time wake find summer go think Tim McGraw hope think favorite song dance night long moon like spotlight lake think happiness hope think little black dress think head chest old faded blue jean think Tim McGraw hope think September see month tear thankin God like box beneath bed letter read summer hard find little bitter sweet lookin nice believe think Tim McGraw hope think favorite song dance night long moon like spotlight lake think happiness hope think little black dress think head chest old faded blue jean think Tim McGraw hope think time standin street letter leave doorstep thing read think Tim McGraw hope think favorite song someday turn radio hope take place think happiness hope think little black dress think head chest old faded blue jean think Tim McGraw hope think oh think mmm say way blue eye shine Georgia star shame night say lie 
/lyric/15565353/Taylor+Swift/Change,Change,"And it's a sad picture, the final blow hits you
Somebody else gets what you wanted again and
You know it's all the same, another time and place
Repeating history and you're getting sick of it
But I believe in whatever you do
And I'll do anything to see it through

Because these things will change
Can you feel it now?
These walls that they put up to hold us back will fall down
It's a revolution, the time will come
For us to finally win
And we'll sing hallelujah, we'll sing hallelujah

So we've been outnumbered
Raided and now cornered
It's hard to fight when the fight ain't fair
We're getting stronger now
Find things they never found
They might be bigger
But we're faster and never scared
You can walk away, say we don't need this
But there's something in your eyes
Says we can beat this

Because these things will change
Can you feel it now?
These walls that they put up to hold us back will fall down
It's a revolution, the time will come
For us to finally win
And we'll sing hallelujah, we'll sing hallelujah

Tonight we'll stand, get off our knees
Fight for what we've worked for all these years
And the battle was long, it's the fight of our lives
But we'll stand up champions tonight

It was the night things changed
Can you see it now?
These walls that they put up to hold us back fell down
It's a revolution, throw your hands up
'Cause we never gave in
And we'll sing hallelujah, we sang hallelujah
Hallelujah",Taylor_Swift,hit get want know repeat get believe will see will change Can feel put hold will fall will come win will sing will sing outnumber raid corner fight be get find find may scare can walk say need say can beat will change Can feel put hold will fall will come win will sing will sing will stand fight work will stand change Can see put hold fall throw because give will sing sing,picture blow time place history thing wall revolution time fight thing eye thing wall revolution time tonight knee year battle fight life champion tonight night thing wall revolution hand,else again now back finally so now when now never never away now back finally now back never,sad picture final blow hit somebody get want know time place repeat history get sick believe thing change feel wall hold fall revolution time come finally win sing hallelujah sing hallelujah outnumber raid corner hard fight fight be fair get strong find thing find big fast scare walk away need eye say beat thing change feel wall hold fall revolution time come finally win sing hallelujah sing hallelujah tonight stand knee fight work year battle long fight life stand champion tonight night thing change wall hold fall revolution throw hand because give sing hallelujah sing hallelujah Hallelujah
/lyric/27703516/Taylor+Swift/Christmas+Must+Be+Something+More,Christmas Must Be Something More,"What if ribbons and bows didn't mean a thing
Would the song still survive without five golden rings
Would you still wanna kiss without mistletoe
What would happen if God never let it snow
What would happen if Christmas carols told a lie
Tell me what would you find

You'd see that today holds something special
Something holy, not superficial
So here's to the birthday boy who saved our lives
It's something we all try to ignore
And put a wreath up on your door
So here's something you should know that is for sure
Christmas must be something more

What if angels did not pay attention to
All the things that we wished they would always do
What if happiness came in a cardboard box
Then I think there is something we all forgot
What would happen if presents all went away
Tell me what would you find

You'd see that today holds something special
Something holy, not superficial
So here's to the birthday boy who saved our lives
It's something we all try to ignore
And put a wreath up on your door
So here's something you should know that is for sure
Christmas must be something more

We get so caught up in all of it
Business and relationships
Hundred mile an hour lives
And it's this time of year
And everybody's here
It seems the last thing on your mind

Is that the day holds something special
Something holy, not superficial
So here's to Jesus Christ who saved our lives
It's something we all try to ignore
And put a wreath up on your door
But here's something you should know that is for sure
Christmas must be something
Christmas must be something
Christmas must be something more

There's gotta be more
There's gotta be more",Taylor_Swift,mean Would survive Would wanna would happen let snow would happen tell tell would find 'd see hold save try ignore put should know must pay wish would come think forget would happen go tell would find 'd see hold save try ignore put should know must get catch live seem hold save try ignore put should know must must must get get,ribbon bow thing song ring kiss mistletoe carol lie today birthday boy life wreath door angel attention thing happiness cardboard box present today birthday boy life wreath door business relationship mile hour time year thing mind day life wreath door,still still never so here so here always then away so here so here so here so here here,ribbon bow mean thing song survive golden ring wanna kiss mistletoe happen God let snow happen Christmas carol tell lie tell find today hold special holy superficial birthday boy save life try ignore wreath door know sure Christmas angel pay attention thing wish happiness come cardboard box think forget happen present go away tell find today hold special holy superficial birthday boy save life try ignore wreath door know sure Christmas catch business relationship mile hour live time year everybody thing mind day hold special holy superficial Jesus Christ save life try ignore wreath door know sure Christmas Christmas Christmas get to get to
/lyric/23357969/Taylor+Swift/Forever+%26+Always,Forever & Always,"Once upon a time, I believe it was a Tuesday when I caught your eye
And we caught onto something
I hold onto the night, you looked me in the eye and told me you loved me

Were you just kidding?
'Cause it seems to me, this thing is breaking down
We almost never speak
I don't feel welcome anymore
Baby what happened? Please tell me

'Cause one second it was perfect, now you're halfway out the door

And I stare at the phone, he still hasn't called
And then you feel so low you cant feel nothing at all
And you flashback to when he said forever and always
Oh, and it rains in your bedroom
Everything is wrong
It rains when you're here and it rains when you're gone
'Cause I was there when you said forever and always

Was I out of line?
Did I say something way too honest, made you run and hide
Like a scared little boy
I looked into your eyes
Thought I knew you for a minute, now I'm not so sure

So here's to everything coming down to nothing
Here's to silence, that cuts me to the core
Where is this going? Thought I knew for a minute, but I don't anymore

And I stare at the phone, he still hasn't called
And then you feel so low you cant feel nothing at all
And you flashback to when he said forever and always
Oh, and it rains in your bedroom
Everything is wrong
It rains when you're here and it rains when you're gone
'Cause I was there when you said forever and always

You didn't mean it baby, I don't think so

Oh back up, baby, back up
Did you forget everything?
Back up, baby, back up
Did you forget everything?

'Cause it rains in your bedroom
Everything is wrong
It rains when you're here and it rains when you're gone
'Cause I was there when you said forever and always

Oh, I stare at the phone, he still hasn't called
And then you feel so low you cant feel nothing at all
And you flashback to when we said forever and always

And it rains in your bedroom
Everything is wrong
It rains when you're here and it rains when you're gone
'Cause I was there when you said forever and always
You didn't mean it baby,
You said forever and always, yeah.",Taylor_Swift,believe catch catch hold look tell love kid because seem break speak feel happen tell because stare call feel can feel flashback say rain rain rain go because say say make run hide look know come silence cut go know stare call feel can feel flashback say rain rain rain go because say mean think forget forget because rain rain rain go because say stare call feel can feel flashback say rain rain rain go because say mean say,time eye night eye thing baby second door phone bedroom line boy eye thought minute core thought minute phone bedroom baby baby baby bedroom phone bedroom baby,once when just almost never anymore now halfway still then so at all when forever always when here when there when forever always way too now so so here here where anymore still then so at all when forever always when here when there when forever always so back up back back up back when here when there when forever always still then so at all when forever always when here when there when forever always forever always,time believe Tuesday catch eye catch hold night look eye tell love kid because thing break speak feel welcome anymore baby happen tell because second perfect halfway door stare phone call feel low not feel flashback say forever oh rain bedroom wrong rain rain go because say forever line way honest run hide like scared little boy look eye thought know minute sure come silence cut core go thought know minute anymore stare phone call feel low not feel flashback say forever oh rain bedroom wrong rain rain go because say forever mean baby think oh baby forget baby forget because rain bedroom wrong rain rain go because say forever oh stare phone call feel low not feel flashback say forever rain bedroom wrong rain rain go because say forever mean baby say forever yeah 
/lyric/27590335/Taylor+Swift/Come+In+With+the+Rain,Come In With the Rain,"I could go back to every laugh
But I don't wanna go there anymore and I 
know all the steps up to your door
But I don't wanna go there anymore

Talk to the wind, talk to the sky
Talk to the man with the reasons why
And let me know what you find

I'll leave my window open
'Cause I'm too tired tonight to call your name
Just know I'm right here hoping
That you'll come in with the rain

I could stand up and sing you a song
But I don't wanna have to go that far and I
I've got you down
I know you by heart
And you don't even know where I start

Talk to yourself, talk to the tears
Talk to the man who put you here
And don't wait for the sky to clear

I'll leave my window open
'Cause I'm too tired tonight to call your name oh
Just know I'm right here hoping
That you'll come in with the rain

I've watched you so long, screamed your name
I don't know what else I can say

But I'll leave my window open
'Cause I'm too tired at night for all these games
Just know I'm right here hoping
That you'll come in with the rain

I could go back to every laugh
But I don't wanna go there anymore",Taylor_Swift,could go wanna go know wanna go talk talk talk let know find will leave open because call know hope will come could stand sing wanna go get know know start talk talk talk put wait clear will leave open because call know hope will come watch scream know can say will leave open because know hope will come could go wanna go,laugh step door wind sky man reason window tonight name rain song heart tear man sky window tonight name rain name window night game rain laugh,back there anymore there anymore why too just right here that far even where here too just right here so long else too just right here back there anymore,laugh wanna anymore know step door wanna anymore talk wind talk sky talk man reason let know find leave window open because tired tonight know right hope come rain stand sing song wanna far get know heart know start talk talk tear talk man wait sky clear leave window open because tired tonight oh know right hope come rain watch long scream know leave window open because tired night game know right hope come rain laugh wanna anymore
/lyric/23357976/Taylor+Swift/Hey+Stephen,Hey Stephen,"Hey Stephen, I know looks can be deceiving
But I know I saw a light in you
And as we walked we would talk
And I didn't say half the things I wanted to
Of all the girls tossing rocks at your window
I'll be the one waiting there even when it's cold
Hey Stephen, boy you might have me believing
I don't always have to be alone

'Cause I can't help it if you look like an angel
Can't help it if I wanna kiss you in the rain, so
Come feel this magic I've been feeling since I met you
Can't help it if there's no one else
Mmm I can't help myself

Hey Stephen, I've been holding back this feeling
So I've got some things to say to you
I've seen it all, so I thought
But I've never seen nobody shine the way you do
The way you walk, way you talk, way you say my name
It's beautiful, wonderful, don't you ever change
Hey Stephen, why are people always leaving
I think you and I should stay the same

Cause I can't help it if you look like an angel
Can't help it if I wanna kiss you in the rain, so
Come feel this magic I've been feeling since I met you
Can't help it if there's no one else
Mmm I can't help myself

They're dimming the street lights, you're perfect for me
Why aren't you here tonight?
I'm waiting alone now so come on and come out
And pull me near and shine, shine, shine

Hey Stephen, I could give you fifty reasons
Why I should be the one you choose
All those other girls, well they're beautiful
But would they write a song for you?

Cause I can't help it if you look like an angel
Can't help it if I wanna kiss you in the rain, so
Come feel this magic I've been feeling since I met you
Can't help it if there's no one else

I can't help myself if you look like an angel
Can't help it if I wanna kiss you in the rain, so
Come feel this magic I've been feeling since I met you
Can't help it if there's no one else
Mmm I can't help myself
myself
Mm
I can't help myself
I can't help myself
Oh, Oh,
Mm
Mm",Taylor_Swift,know can deceive know see walk would talk say want toss will wait may believe because can help look can help wanna kiss come feel feel meet can help can help hold get say see think see shine walk talk say change leave think should stay can help look can help wanna kiss come feel feel meet can help can help dim wait come come pull shine shine shine could give should choose would write can help look can help wanna kiss come feel feel meet can help can help look can help wanna kiss come feel feel meet can help can help can help can help,look light thing girl rock window one boy angel rain magic one feeling thing way way way way name people angel rain magic one street light tonight reason one girl song angel rain magic one angel rain magic one mm mm,there even when always so else so so never ever why always so else why here alone now so near why so else so else,hey Stephen know look deceive know see light walk talk half thing want girl toss rock window wait cold hey Stephen boy believe because help look like angel help wanna kiss rain come feel magic feel meet help mmm help hey Stephen hold feeling get thing see think see shine way way walk way talk way beautiful wonderful change hey Stephen people leave think stay cause help look like angel help wanna kiss rain come feel magic feel meet help mmm help dim street light perfect tonight wait come come pull near shine shine shine hey Stephen reason choose girl beautiful write song cause help look like angel help wanna kiss rain come feel magic feel meet help help look like angel help wanna kiss rain come feel magic feel meet help mmm help Mm help help oh oh mm mm
